,ReportDateTime,Country,Indicator,FullName,Period,Value
1274,2003-12-01 04:00:00,Sweden,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,6.7
1275,2003-12-01 04:00:00,Korea,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,3.9
1277,2003-12-01 04:00:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Nov),2003-11-01 00:00:00,3.9
1278,2003-12-01 04:00:00,Germany,Unemployment Rate,German Unemployment Rate (Nov),2003-11-01 00:00:00,10.5
1279,2003-12-01 04:00:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Nov),2003-11-01 00:00:00,5.2
1280,2003-12-01 04:00:00,Australia,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,5.7
1281,2003-12-01 04:00:00,Brazil,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,12.2
1282,2003-12-01 04:00:00,Japan,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,5.1
1283,2003-12-01 04:00:00,Hong Kong,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,7.6
1284,2003-12-01 04:00:00,Taiwan,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,4.74
1285,2003-12-01 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,19.5
1286,2003-12-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Nov),2003-11-01 00:00:00,7.2
1287,2003-12-01 04:00:00,Russia,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,8.2
1289,2003-12-01 04:00:00,Norway,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,4.3
1290,2003-12-01 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,9.1
1291,2003-12-01 04:00:00,Denmark,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,6.1
1292,2003-12-01 04:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Nov),2003-11-01 00:00:00,8.9
1293,2003-12-01 04:00:00,Colombia,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,12.9
1296,2003-12-01 07:30:00,United States,Unemployment Rate,Unemployment Rate (Nov),2003-11-01 00:00:00,5.8
1297,2004-01-01 04:00:00,United Kingdom,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,4.9
1298,2004-01-01 04:00:00,Canada,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,7.4
1299,2004-01-01 04:00:00,Sweden,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,6.7
1300,2004-01-01 04:00:00,Korea,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,3.8
1302,2004-01-01 04:00:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Dec),2003-12-01 00:00:00,3.9
1303,2004-01-01 04:00:00,Germany,Unemployment Rate,German Unemployment Rate (Dec),2003-12-01 00:00:00,10.5
1304,2004-01-01 04:00:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Dec),2003-12-01 00:00:00,5.4
1305,2004-01-01 04:00:00,Australia,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,5.7
1306,2004-01-01 04:00:00,Brazil,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,10.9
1307,2004-01-01 04:00:00,Japan,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,4.9
1308,2004-01-01 04:00:00,Hong Kong,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,7.5
1309,2004-01-01 04:00:00,Taiwan,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,4.7
1310,2004-01-01 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,20.0
1311,2004-01-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Dec),2003-12-01 00:00:00,8.7
1312,2004-01-01 04:00:00,Russia,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,8.6
1314,2004-01-01 04:00:00,Norway,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,4.4
1315,2004-01-01 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,9.1
1316,2004-01-01 04:00:00,Denmark,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,6.2
1317,2004-01-01 04:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Dec),2003-12-01 00:00:00,8.9
1318,2004-01-01 04:00:00,Colombia,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,12.2
1321,2004-01-01 07:30:00,United States,Unemployment Rate,Unemployment Rate (Dec),2003-12-01 00:00:00,5.7
1322,2004-02-01 04:00:00,United Kingdom,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,4.8
1323,2004-02-01 04:00:00,Canada,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,7.3
1324,2004-02-01 04:00:00,Sweden,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,7.4
1325,2004-02-01 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Jan),2004-01-01 00:00:00,8.2
1326,2004-02-01 04:00:00,Korea,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,3.6
1328,2004-02-01 04:00:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Jan),2004-01-01 00:00:00,3.9
1329,2004-02-01 04:00:00,Germany,Unemployment Rate,German Unemployment Rate (Jan),2004-01-01 00:00:00,10.3
1330,2004-02-01 04:00:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Jan),2004-01-01 00:00:00,5.4
1331,2004-02-01 04:00:00,Australia,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,5.5
1332,2004-02-01 04:00:00,Brazil,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,11.7
1333,2004-02-01 04:00:00,Japan,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,4.9
1334,2004-02-01 04:00:00,Hong Kong,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,7.5
1335,2004-02-01 04:00:00,Taiwan,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,4.64
1336,2004-02-01 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,20.6
1337,2004-02-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Jan),2004-01-01 00:00:00,9.1
1338,2004-02-01 04:00:00,Russia,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,9.1
1340,2004-02-01 04:00:00,Norway,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,4.2
1341,2004-02-01 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,9.2
1342,2004-02-01 04:00:00,Denmark,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,6.1
1343,2004-02-01 04:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Jan),2004-01-01 00:00:00,11.16
1344,2004-02-01 04:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Jan),2004-01-01 00:00:00,8.9
1345,2004-02-01 04:00:00,Colombia,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,17.0
1348,2004-02-01 07:30:00,United States,Unemployment Rate,Unemployment Rate (Jan),2004-01-01 00:00:00,5.7
1349,2004-03-01 04:00:00,United Kingdom,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,4.8
1350,2004-03-01 04:00:00,Canada,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,7.4
1351,2004-03-01 04:00:00,Sweden,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,7.8
1352,2004-03-01 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Feb),2004-02-01 00:00:00,8.1
1353,2004-03-01 04:00:00,Korea,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,3.6
1355,2004-03-01 04:00:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Feb),2004-02-01 00:00:00,3.9
1356,2004-03-01 04:00:00,Germany,Unemployment Rate,German Unemployment Rate (Feb),2004-02-01 00:00:00,10.3
1357,2004-03-01 04:00:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Feb),2004-02-01 00:00:00,5.4
1358,2004-03-01 04:00:00,Australia,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,5.7
1359,2004-03-01 04:00:00,Brazil,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,12.0
1360,2004-03-01 04:00:00,Japan,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,5.0
1361,2004-03-01 04:00:00,Hong Kong,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,7.3
1362,2004-03-01 04:00:00,Taiwan,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,4.63
1363,2004-03-01 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,20.6
1364,2004-03-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Feb),2004-02-01 00:00:00,8.8
1365,2004-03-01 04:00:00,Russia,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,9.5
1366,2004-03-01 04:00:00,Denmark,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,6.0
1367,2004-03-01 04:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Feb),2004-02-01 00:00:00,10.9
1368,2004-03-01 04:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Feb),2004-02-01 00:00:00,8.9
1369,2004-03-01 04:00:00,Colombia,Unemployment Rate,Unemployment Rate (Feb),2004-02-01 00:00:00,15.7
1371,2004-04-01 04:00:00,Denmark,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,5.9
1372,2004-04-01 04:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Mar),2004-03-01 00:00:00,10.8
1373,2004-04-01 04:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Mar),2004-03-01 00:00:00,9.1
1374,2004-04-01 04:00:00,Colombia,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,13.6
1376,2004-04-01 04:00:00,United Kingdom,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,4.8
1377,2004-04-01 04:00:00,Canada,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,7.3
1378,2004-04-01 04:00:00,Sweden,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,7.8
1379,2004-04-01 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Mar),2004-03-01 00:00:00,8.2
1380,2004-04-01 04:00:00,Korea,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,3.6
1382,2004-04-01 04:00:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Mar),2004-03-01 00:00:00,3.9
1383,2004-04-01 04:00:00,Germany,Unemployment Rate,German Unemployment Rate (Mar),2004-03-01 00:00:00,10.4
1384,2004-04-01 04:00:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Mar),2004-03-01 00:00:00,5.5
1385,2004-04-01 04:00:00,Australia,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,5.4
1386,2004-04-01 04:00:00,Brazil,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,12.8
1387,2004-04-01 04:00:00,Japan,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,4.8
1388,2004-04-01 04:00:00,Hong Kong,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,7.2
1389,2004-04-01 04:00:00,Taiwan,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,4.51
1390,2004-04-01 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,20.4
1391,2004-04-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Mar),2004-03-01 00:00:00,7.8
1392,2004-04-01 04:00:00,Russia,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,8.9
1394,2004-04-01 04:00:00,Norway,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,4.1
1395,2004-04-01 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,9.3
1397,2004-04-01 07:30:00,United States,Unemployment Rate,Unemployment Rate (Mar),2004-03-01 00:00:00,5.8
1398,2004-05-01 04:00:00,United Kingdom,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,4.8
1399,2004-05-01 04:00:00,Canada,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,7.2
1400,2004-05-01 04:00:00,Sweden,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,7.4
1401,2004-05-01 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Apr),2004-04-01 00:00:00,8.0
1402,2004-05-01 04:00:00,Korea,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,3.6
1404,2004-05-01 04:00:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Apr),2004-04-01 00:00:00,3.9
1405,2004-05-01 04:00:00,Germany,Unemployment Rate,German Unemployment Rate (Apr),2004-04-01 00:00:00,10.4
1406,2004-05-01 04:00:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Apr),2004-04-01 00:00:00,5.7
1407,2004-05-01 04:00:00,Australia,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,5.5
1408,2004-05-01 04:00:00,Brazil,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,13.1
1409,2004-05-01 04:00:00,Japan,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,4.8
1410,2004-05-01 04:00:00,Hong Kong,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,7.1
1411,2004-05-01 04:00:00,Taiwan,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,4.51
1412,2004-05-01 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,19.9
1413,2004-05-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Apr),2004-04-01 00:00:00,7.1
1414,2004-05-01 04:00:00,Russia,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,8.2
1416,2004-05-01 04:00:00,Norway,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,4.2
1417,2004-05-01 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,9.2
1418,2004-05-01 04:00:00,Denmark,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,6.0
1419,2004-05-01 04:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Apr),2004-04-01 00:00:00,10.61
1420,2004-05-01 04:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Apr),2004-04-01 00:00:00,9.1
1421,2004-05-01 04:00:00,Colombia,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,14.7
1424,2004-05-01 07:30:00,United States,Unemployment Rate,Unemployment Rate (Apr),2004-04-01 00:00:00,5.6
1425,2004-06-01 04:00:00,United Kingdom,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,4.8
1426,2004-06-01 04:00:00,Canada,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,7.1
1427,2004-06-01 04:00:00,Sweden,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,7.9
1428,2004-06-01 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (May),2004-05-01 00:00:00,8.1
1429,2004-06-01 04:00:00,Korea,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,3.7
1431,2004-06-01 04:00:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (May),2004-05-01 00:00:00,3.9
1432,2004-06-01 04:00:00,Germany,Unemployment Rate,German Unemployment Rate (May),2004-05-01 00:00:00,10.5
1433,2004-06-01 04:00:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (May),2004-05-01 00:00:00,5.8
1434,2004-06-01 04:00:00,Australia,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,5.3
1435,2004-06-01 04:00:00,Brazil,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,12.2
1436,2004-06-01 04:00:00,Japan,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,4.7
1437,2004-06-01 04:00:00,Hong Kong,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,6.9
1438,2004-06-01 04:00:00,Taiwan,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,4.5
1439,2004-06-01 04:00:00,Poland,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,19.5
1440,2004-06-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (May),2004-05-01 00:00:00,6.3
1441,2004-06-01 04:00:00,Russia,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,7.6
1443,2004-06-01 04:00:00,Norway,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,4.2
1444,2004-06-01 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,9.2
1445,2004-06-01 04:00:00,Denmark,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,5.9
1446,2004-06-01 04:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (May),2004-05-01 00:00:00,10.59
1447,2004-06-01 04:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (May),2004-05-01 00:00:00,9.1
1448,2004-06-01 04:00:00,Colombia,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,13.8
1451,2004-06-01 07:30:00,United States,Unemployment Rate,Unemployment Rate (May),2004-05-01 00:00:00,5.6
1452,2004-07-01 04:00:00,United Kingdom,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,4.8
1453,2004-07-01 04:00:00,Canada,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,7.2
1454,2004-07-01 04:00:00,Sweden,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,8.7
1455,2004-07-01 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Jun),2004-06-01 00:00:00,7.9
1456,2004-07-01 04:00:00,Korea,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,3.5
1458,2004-07-01 04:00:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Jun),2004-06-01 00:00:00,3.9
1459,2004-07-01 04:00:00,Germany,Unemployment Rate,German Unemployment Rate (Jun),2004-06-01 00:00:00,10.5
1460,2004-07-01 04:00:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Jun),2004-06-01 00:00:00,5.8
1461,2004-07-01 04:00:00,Australia,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,5.5
1462,2004-07-01 04:00:00,Brazil,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,11.7
1463,2004-07-01 04:00:00,Japan,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,4.7
1464,2004-07-01 04:00:00,Hong Kong,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,6.7
1465,2004-07-01 04:00:00,Taiwan,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,4.5
1466,2004-07-01 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,19.4
1467,2004-07-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Jun),2004-06-01 00:00:00,5.9
1468,2004-07-01 04:00:00,Russia,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,7.5
1470,2004-07-01 04:00:00,Norway,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,4.3
1471,2004-07-01 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,9.2
1472,2004-07-01 04:00:00,Denmark,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,5.8
1473,2004-07-01 04:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Jun),2004-06-01 00:00:00,10.5
1474,2004-07-01 04:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Jun),2004-06-01 00:00:00,9.0
1475,2004-07-01 04:00:00,Colombia,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,14.0
1478,2004-07-01 07:30:00,United States,Unemployment Rate,Unemployment Rate (Jun),2004-06-01 00:00:00,5.6
1479,2004-08-01 04:00:00,United Kingdom,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,4.8
1480,2004-08-01 04:00:00,Canada,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,7.0
1481,2004-08-01 04:00:00,Sweden,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,6.8
1482,2004-08-01 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Jul),2004-07-01 00:00:00,7.9
1483,2004-08-01 04:00:00,Korea,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,3.8
1485,2004-08-01 04:00:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Jul),2004-07-01 00:00:00,3.9
1486,2004-08-01 04:00:00,Germany,Unemployment Rate,German Unemployment Rate (Jul),2004-07-01 00:00:00,10.6
1487,2004-08-01 04:00:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Jul),2004-07-01 00:00:00,5.7
1488,2004-08-01 04:00:00,Australia,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,5.5
1489,2004-08-01 04:00:00,Brazil,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,11.2
1490,2004-08-01 04:00:00,Japan,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,4.9
1491,2004-08-01 04:00:00,Hong Kong,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,6.6
1492,2004-08-01 04:00:00,Taiwan,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,4.46
1493,2004-08-01 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,19.3
1494,2004-08-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Jul),2004-07-01 00:00:00,5.7
1495,2004-08-01 04:00:00,Russia,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,7.4
1497,2004-08-01 04:00:00,Norway,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,4.3
1498,2004-08-01 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,9.2
1499,2004-08-01 04:00:00,Denmark,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,5.8
1500,2004-08-01 04:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Jul),2004-07-01 00:00:00,10.49
1501,2004-08-01 04:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Jul),2004-07-01 00:00:00,8.8
1502,2004-08-01 04:00:00,Colombia,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,12.9
1505,2004-08-01 07:30:00,United States,Unemployment Rate,Unemployment Rate (Jul),2004-07-01 00:00:00,5.5
1506,2004-09-01 04:00:00,United Kingdom,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,4.7
1507,2004-09-01 04:00:00,Canada,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,7.0
1508,2004-09-01 04:00:00,Sweden,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,6.8
1509,2004-09-01 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Aug),2004-08-01 00:00:00,7.7
1510,2004-09-01 04:00:00,Korea,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,3.8
1512,2004-09-01 04:00:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Aug),2004-08-01 00:00:00,3.9
1513,2004-09-01 04:00:00,Germany,Unemployment Rate,German Unemployment Rate (Aug),2004-08-01 00:00:00,10.6
1514,2004-09-01 04:00:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Aug),2004-08-01 00:00:00,5.6
1515,2004-09-01 04:00:00,Australia,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,5.5
1516,2004-09-01 04:00:00,Brazil,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,11.4
1517,2004-09-01 04:00:00,Japan,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,4.8
1518,2004-09-01 04:00:00,Hong Kong,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,6.6
1519,2004-09-01 04:00:00,Taiwan,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,4.45
1520,2004-09-01 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,19.1
1521,2004-09-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Aug),2004-08-01 00:00:00,5.9
1522,2004-09-01 04:00:00,Russia,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,7.3
1524,2004-09-01 04:00:00,Norway,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,4.4
1525,2004-09-01 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,9.2
1526,2004-09-01 04:00:00,Denmark,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,5.7
1527,2004-09-01 04:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Aug),2004-08-01 00:00:00,10.43
1528,2004-09-01 04:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Aug),2004-08-01 00:00:00,8.7
1529,2004-09-01 04:00:00,Colombia,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,13.1
1532,2004-09-01 07:30:00,United States,Unemployment Rate,Unemployment Rate (Aug),2004-08-01 00:00:00,5.4
1533,2004-10-01 04:00:00,United Kingdom,Unemployment Rate,Unemployment Rate (Sep),2004-09-01 00:00:00,4.7
1534,2004-10-01 04:00:00,Canada,Unemployment Rate,Unemployment Rate (Sep),2004-09-01 00:00:00,7.0
1535,2004-10-01 04:00:00,Sweden,Unemployment Rate,Unemployment Rate (Sep),2004-09-01 00:00:00,7.3
1536,2004-10-01 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Sep),2004-09-01 00:00:00,7.8
1537,2004-10-01 04:00:00,Korea,Unemployment Rate,Unemployment Rate (Sep),2004-09-01 00:00:00,3.7
1539,2004-10-01 04:00:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Sep),2004-09-01 00:00:00,3.9
1540,2004-10-01 04:00:00,Germany,Unemployment Rate,German Unemployment Rate (Sep),2004-09-01 00:00:00,10.7
1541,2004-10-01 04:00:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Sep),2004-09-01 00:00:00,5.7
1542,2004-10-01 04:00:00,Australia,Unemployment Rate,Unemployment Rate (Sep),2004-09-01 00:00:00,5.4
